source_id,post_text,normalized_text,text_hash,annotated_sentiment,like_count,love_count,care_count,haha_count,wow_count,sad_count,angry_count,joy,affection,amusement,surprise,sadness,anger,care_empathy,fear,disgust,approval,sarcasm,pride,gratitude,disappointment,grief,jealousy,confusion,nostalgia,hope,excitement,relief,embarrassment,joy_mask,affection_mask,amusement_mask,surprise_mask,sadness_mask,anger_mask,care_empathy_mask,fear_mask,disgust_mask,approval_mask,sarcasm_mask,pride_mask,gratitude_mask,disappointment_mask,grief_mask,jealousy_mask,confusion_mask,nostalgia_mask,hope_mask,excitement_mask,relief_mask,embarrassment_mask
4715,බාල දක්ෂයෝ ලක්ෂයක් හෙට සිට ගෙන් ගෙට එනවා,බාල දක්ෂයෝ ලක්ෂයක් හෙට සිට ගෙන් ගෙට එනවා,e2ad5ec57e3b80c06eefb9bbeeae3658,Neutral,240,76,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4718,දවස පුරා හැමෝවම හිනස්සන කෙනෙක් රෑට තනියම කොච්චර දුකෙන් ඉන්නවද අපි දන්නේ නෑ. කෙනෙක්ගේ නිහඬකමත් අහන්න. අද දවසම මේ කතාව හිතෙන් අයින් වෙන්නේ නෑ. 😔,දවස පුරා හැමෝවම හිනස්සන කෙනෙක් රෑට තනියම කොච්චර දුකෙන් ඉන්නවද අපි දන්නේ නෑ. කෙනෙක්ගේ නිහඬකමත් අහන්න. අද දවසම මේ කතාව හිතෙන් අයින් වෙන්නේ නෑ. 😔,261924be69d7048902821fa7b897520b,Negative,2015,75,630,32,67,2408,319,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4719,කලින් කසාද බැඳපු අත්දැකීම් බහුල කෙනෙක්ව ම කසාද බඳිනව මිසක් මේක අත්හදාබැලීම් කර කර ඉන්න වෙලාවක් නෙමෙයි 😴🙏,කලින් කසාද බැඳපු අත්දැකීම් බහුල කෙනෙක්ව ම කසාද බඳිනව මිසක් මේක අත්හදාබැලීම් කර කර ඉන්න වෙලාවක් නෙමෙයි 😴🙏,e7871e709db511c8106abcfebc88cb27,Neutral,183,1,4,329,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4720,දවස පුරා හැමෝවම හිනස්සන කෙනෙක් රෑට තනියම කොච්චර දුකෙන් ඉන්නවද අපි දන්නේ නෑ. එක message එකක් දාලා හරි අහලා බලන්න. ළඟ ඉන්න අයව අදම අමතක නොකර බලන්න.,දවස පුරා හැමෝවම හිනස්සන කෙනෙක් රෑට තනියම කොච්චර දුකෙන් ඉන්නවද අපි දන්නේ නෑ. එක message එකක් දාලා හරි අහලා බලන්න. ළඟ ඉන්න අයව අදම අමතක නොකර බලන්න.,c1167d1c51cf422e21cc266fb301f0c7,Positive,323,7,89,0,3,323,23,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4721,කොළඹ මෙට්‍රෝ බස් සේවය සැප්තැම්බර් අග සිට පුළුල් කරයි - Park-and-Ride පහසුකම් ඇතිකිරීමට පියවර - වැඩි විස්තර : irinewslk.com/colombo-metro-bus-service-to-be-expanded-from-end-of-september-steps-to-create-park-and-ride-facilities/,කොළඹ මෙට්රෝ බස් සේවය සැප්තැම්බර් අග සිට පුළුල් කරයි - park-and-ride පහසුකම් ඇතිකිරීමට පියවර - වැඩි විස්තර : irinewslk.com/colombo-metro-bus-service-to-be-expanded-from-end-of-september-steps-to-create-park-and-ride-facilities/,648e81633d6a73685da8e63ccc59e383,Positive,1634,479,32,7,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4722,"සැකකාර හිමි අත්අඩංගුවට ගැනීමට ගිය විමර්ශකයන් එයින් වැලැක්වූයේ කවුද?

ප්‍රශ්නය පටන්ගත් තැන..",සැකකාර හිමි අත්අඩංගුවට ගැනීමට ගිය විමර්ශකයන් එයින් වැලැක්වූයේ කවුද? ප්රශ්නය පටන්ගත් තැන..,51efd3955ffd917cebadeef57d7466dd,Negative,55,0,0,1,1,1,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4723,වයසත් හරි... ඒත් තාම කසාදයක් බඳින්නේ නැතුව ඉන්න ඔයාගේ  යාලුව කවුද? 😂,වයසත් හරි... ඒත් තාම කසාදයක් බඳින්නේ නැතුව ඉන්න ඔයාගේ යාලුව කවුද? 😂,f04eca3504c125d67a8cb4cac36a8fa6,Neutral,1069,39,12,947,13,11,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4724,"අපිත් කැම්පස් ජීවිතේ විඳින්න ආසයි

කොහෙද GPA එක්ක බෑ නේ 😭",අපිත් කැම්පස් ජීවිතේ විඳින්න ආසයි කොහෙද gpa එක්ක බෑ නේ 😭,dc3fbcecd62da1e923b12ef7fafa2603,Negative,3,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4725,"සිරගත කර සිටින හිටපු පාකිස්ථාන ක්‍රිකට් නායක ඉම්රාන් ඛාන් සම්බන්ධව පාකිස්ථාන අගමැති ෂෙබාස් ෂරීෆ් වෙත, හිටපු ක්‍රිකට් නායකයින් පිරිසකගෙන් අභියාචනයක්.
dasathalankanews.com 
🟠 WhatsApp Channel 👉  https://whatsapp.com/channel/0029VarihUt9WtBwt0jbvr47","සිරගත කර සිටින හිටපු පාකිස්ථාන ක්රිකට් නායක ඉම්රාන් ඛාන් සම්බන්ධව පාකිස්ථාන අගමැති ෂෙබාස් ෂරීෆ් වෙත, හිටපු ක්රිකට් නායකයින් පිරිසකගෙන් අභියාචනයක්. dasathalankanews.com 🟠 whatsapp channel 👉 https://whatsapp.com/channel/0029varihut9wtbwt0jbvr47",afa7ede6a6cb2d2ffdaf3e2a3d2be13d,Neutral,2007,386,33,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4726,"පොලිස්පතිතුමනි,  ජනතාවට  එසැණින් තොරතුරු  දීමට කටයුතු  කරමින් සිටි සිරස මාධ්‍යවේදීන්ට අමානුෂික ලෙස පහරදුන් නිලධාරීන්ට එරෙහිව ක්‍රියාකිරීම ඔබේ වගකීමයි .","පොලිස්පතිතුමනි, ජනතාවට එසැණින් තොරතුරු දීමට කටයුතු කරමින් සිටි සිරස මාධ්යවේදීන්ට අමානුෂික ලෙස පහරදුන් නිලධාරීන්ට එරෙහිව ක්රියාකිරීම ඔබේ වගකීමයි .",7fc1da876d06d07a71701b71ace3847f,Negative,7623,2221,93,22,0,24,17,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4727,"මට තේරෙන්නේ නෑ, යාපනයහි ජීවත් වෙන අයට පොලිස් හිරිහැරයක් එකක් විතරක් නෙවෙයි, දිගටම දෙයක්.
දරාගන්න බැරි තරමට ආවා.","මට තේරෙන්නේ නෑ, යාපනයහි ජීවත් වෙන අයට පොලිස් හිරිහැරයක් එකක් විතරක් නෙවෙයි, දිගටම දෙයක්. දරාගන්න බැරි තරමට ආවා.",d1de3afe5ab1c9590b77d62fec2e6399,Negative,18,4,2,2,4,6,105,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4728,"නැගෙනහිර පළාතේ සිදුවූ බව කියන මනුෂ්‍ය ඝාතන සිද්ධි 5 කට අදාළව හිටපු රාජ්‍ය අමාත්‍ය සිවනේසතුරෙයි චන්ද්‍රකාන්තන් හෙවත් පිල්ලෙයාන් ලබන 01 දක්වා යළි රිමාන්ඩ්..
#LKA #News1st #SL #Srilanka",නැගෙනහිර පළාතේ සිදුවූ බව කියන මනුෂ්ය ඝාතන සිද්ධි 5 කට අදාළව හිටපු රාජ්ය අමාත්ය සිවනේසතුරෙයි චන්ද්රකාන්තන් හෙවත් පිල්ලෙයාන් ලබන 01 දක්වා යළි රිමාන්ඩ්.. #lka #news1st #sl #srilanka,f5cbec2dd6ef90180981acd964116856,Neutral,155,21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4729,"මට තේරෙන්නේ නෑ, ගාල්ලහි උද්ඝෝෂණයක් නිසා සාමාන්‍ය මිනිස්සුන්ට තමයි පීඩාව.
කාටවත් ගානක් නෑ වගේ.","මට තේරෙන්නේ නෑ, ගාල්ලහි උද්ඝෝෂණයක් නිසා සාමාන්ය මිනිස්සුන්ට තමයි පීඩාව. කාටවත් ගානක් නෑ වගේ.",3710eabb8c45afcfb588e42a7ab9b257,Negative,4,2,2,1,2,4,106,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4730,අපේ batch එකේ අන්තිමට කසාද බඳින්නේ මං වෙයි වගේ… 😂🥱💍,අපේ batch එකේ අන්තිමට කසාද බඳින්නේ මං වෙයි වගේ… 😂🥱💍,ad452eaf50ee6f5c157da9d4396841d1,Neutral,69,4,0,122,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4731,"''මම ඔබට එක සහතිකයක් අද දෙනවා..ඔබ ඇතුලු මිලියන 18ක වැඩි ශ්‍රී ලාංකික ජනතාව අපට දීපු ජනවරමට අනුව ඉතාම නුදුරු කාලයකදී ඔබේ මාතෘභුමියත් මේ ඔස්ටේ්‍රලියාව වගේම අනාගත දරු පරම්පරාවට නිදහසේ අධ්‍යාපනය ලබන්න පුලුවන්, නිදහසේ ජීවත් වෙන්න පුලුවන්, යුක්තිගරුක, නීතිය කාටත් සාධාරණව ක්‍රියාත්මක වන, ඔබ මේ ඕස්ටේ්‍රලියාවට ඇවිල්ල ජීවත් වෙන්න බලාපොරොත්තු වෙනවා හා සමාන සුන්දර රටක් බවට අපි පත්කරනවා..''

- ඇමති සුනිල් හදුන්නෙත්ති","''මම ඔබට එක සහතිකයක් අද දෙනවා..ඔබ ඇතුලු මිලියන 18ක වැඩි ශ්රී ලාංකික ජනතාව අපට දීපු ජනවරමට අනුව ඉතාම නුදුරු කාලයකදී ඔබේ මාතෘභුමියත් මේ ඔස්ටේ්රලියාව වගේම අනාගත දරු පරම්පරාවට නිදහසේ අධ්යාපනය ලබන්න පුලුවන්, නිදහසේ ජීවත් වෙන්න පුලුවන්, යුක්තිගරුක, නීතිය කාටත් සාධාරණව ක්රියාත්මක වන, ඔබ මේ ඕස්ටේ්රලියාවට ඇවිල්ල ජීවත් වෙන්න බලාපොරොත්තු වෙනවා හා සමාන සුන්දර රටක් බවට අපි පත්කරනවා..'' - ඇමති සුනිල් හදුන්නෙත්ති",536f57620f91cf15535b41319e9656f2,Positive,642,46,12,3721,41,10,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4732,හොඳම යාළුවා යවපු පරණ message එකක් හම්බුණා. එක මොහොතකට හැමදේම ආයෙම මතක් වුණා... හිතට බරයි... වචනත් නැහැ.,හොඳම යාළුවා යවපු පරණ message එකක් හම්බුණා. එක මොහොතකට හැමදේම ආයෙම මතක් වුණා... හිතට බරයි... වචනත් නැහැ.,4c7b283111fb31f27ab192a737adf5d8,mixed,371,5,60,5,2,292,36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4733,"🔴  ජල ආචාරය මැදින් ආ ජෙට්ස්ටාර් මංගල ගුවන් ගමන 

ඕස්ට්‍රේලියාවේ ජෙට්ස්ටාර් ගුවන් සේවය කටුනායක ගුවන් තොටුපොල දක්වා සෘජු ගුවන් සේවා ආරම්භ කළා.

මෙරට සංචාරක කර්මාන්තයේ ප්‍රවර්ධනයට සවියක් වෙමින් ඕස්ට්‍රේලියාවේ ජෙට්ස්ටාර් ගුවන් සේවය ඕස්ට්‍රේලියාවේ සිට ශ්‍රී ලංකාව සෘජු ගුවන්සේවා ආරම්භ කළා. 

මෙම මංගල ගුවන්ගමන පැමිණි යානය කටුනායක ගුවන්තොටුපොලේදී උත්සවාකාරයෙන් පිළිගනු ලැබුවා. 

ඒ සාම්ප්‍රදායික ජල ආචාරය ද සමගිනුයි. 

ජෙට්ස්ටාර් ගුවන්සේවය මෙල්බර්න් හා කොළඹ අතර සතියකට සෘජු ගුවන් ගමන් තුනක් ක්‍රියාත්මක කිරීමට නියමිතයි.

මේ අතර ඕස්ට්‍රේලියාව හා ශ්‍රී ලංකාව අතර ජෙට්ස්ටාර් ගුවන්සේවය සෘජු ගුවන් ගමන් ආරම්භ කිරීම සම්බන්ධයෙන් සාකච්ඡාවක් වරාය හා සිවිල්සේවා අමාත්‍යාංශයේ දී පැවැත්වුණා. 

ඒ  අමාත්‍ය අනුර කරුණාතිලක මහතාගේ ප්‍රධානත්වයෙන්. ජෙට්ස්ටාර් ගුවන් සේවයේ නියෝජිතයින් සහ සිවිල් ගුවන්සේවා අධිකාරියේ අධ්‍යක්ෂ ජනරාල් කපිතාන් දමින්ද රඹුක්වැල්ල  මහතා ඇතුළු පිරිසක් එම සාකච්ඡාවට එක්ව සිටියා. 

මෙම සෘජු ගුවන් ගමන් හරහා ශ්‍රී ලංකාවේ සංචාරක කර්මාන්තය ප්‍රවර්ධනය කර ගැනීම  සම්බන්ධයෙන් මෙහිදී සාකච්ඡා කෙරුණා. 

ඕස්ට්‍රේලියාවේ මෙන්ම නවසීලන්ත සංචාරකයන් ද වැඩි වශයෙන් ශ්‍රී ලංකාවට ආකර්ශණය කර ගැනීමට මෙමගින් අවස්ථාව උදාවන බවයි මෙහිදී ප්‍රකාශ කෙරුණේ.
READ MORE >>>  https://www.itnnews.lk/2026/08/26/828506/
#itnnews  #lankanews #itn #srilanka #lknews",🔴 ජල ආචාරය මැදින් ආ ජෙට්ස්ටාර් මංගල ගුවන් ගමන ඕස්ට්රේලියාවේ ජෙට්ස්ටාර් ගුවන් සේවය කටුනායක ගුවන් තොටුපොල දක්වා සෘජු ගුවන් සේවා ආරම්භ කළා. මෙරට සංචාරක කර්මාන්තයේ ප්රවර්ධනයට සවියක් වෙමින් ඕස්ට්රේලියාවේ ජෙට්ස්ටාර් ගුවන් සේවය ඕස්ට්රේලියාවේ සිට ශ්රී ලංකාව සෘජු ගුවන්සේවා ආරම්භ කළා. මෙම මංගල ගුවන්ගමන පැමිණි යානය කටුනායක ගුවන්තොටුපොලේදී උත්සවාකාරයෙන් පිළිගනු ලැබුවා. ඒ සාම්ප්රදායික ජල ආචාරය ද සමගිනුයි. ජෙට්ස්ටාර් ගුවන්සේවය මෙල්බර්න් හා කොළඹ අතර සතියකට සෘජු ගුවන් ගමන් තුනක් ක්රියාත්මක කිරීමට නියමිතයි. මේ අතර ඕස්ට්රේලියාව හා ශ්රී ලංකාව අතර ජෙට්ස්ටාර් ගුවන්සේවය සෘජු ගුවන් ගමන් ආරම්භ කිරීම සම්බන්ධයෙන් සාකච්ඡාවක් වරාය හා සිවිල්සේවා අමාත්යාංශයේ දී පැවැත්වුණා. ඒ අමාත්ය අනුර කරුණාතිලක මහතාගේ ප්රධානත්වයෙන්. ජෙට්ස්ටාර් ගුවන් සේවයේ නියෝජිතයින් සහ සිවිල් ගුවන්සේවා අධිකාරියේ අධ්යක්ෂ ජනරාල් කපිතාන් දමින්ද රඹුක්වැල්ල මහතා ඇතුළු පිරිසක් එම සාකච්ඡාවට එක්ව සිටියා. මෙම සෘජු ගුවන් ගමන් හරහා ශ්රී ලංකාවේ සංචාරක කර්මාන්තය ප්රවර්ධනය කර ගැනීම සම්බන්ධයෙන් මෙහිදී සාකච්ඡා කෙරුණා. ඕස්ට්රේලියාවේ මෙන්ම නවසීලන්ත සංචාරකයන් ද වැඩි වශයෙන් ශ්රී ලංකාවට ආකර්ශණය කර ගැනීමට මෙමගින් අවස්ථාව උදාවන බවයි මෙහිදී ප්රකාශ කෙරුණේ. read more >>> https://www.itnnews.lk/2026/08/26/828506/ #itnnews #lankanews #itn #srilanka #lknews,0e4d5dd23dd6ece11e5fda87b0fbb466,Positive,95,21,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
